,Common_Name,Scientific_Name,Tree_Height,Aboveground_Biomass,Live_Crown_Leaves,Tree_Branches,Tree_Bark,Tree_Stem,DBH,Crown_Diameter,Total_Aboveground_Carbon,Foliage_Biomass,Foliage_Leaves,Wood_Density
137,Willow,Salix alba,33.1436161973307,1309.74572726991,457.990040539298,536.447510856669,390.148973539472,919.596753730439,81.1087375318678,6.29834281266432,654.872863634955,82.9391545336694,723.085728951264,0.47
138,Pine,Pinus sylvestris,28.0883962123828,357.234154990874,49.4375221291557,105.111726303585,87.976200953126,269.257954037748,59.1938092980969,4.33318420403244,178.617077495437,12.3639354482293,662.371658254415,0.45
139,Beech,Fagus sylvatica,40.2740481563788,755.159058165736,355.275066536851,591.419946856331,270.000771209598,485.158286956139,75.9200589069703,10.1498836473476,377.579529082868,30.3868135437369,181.291808153037,0.67
140,Spruce,Picea abies,35.8135132090641,798.014748003334,237.839923077263,76.3851098483428,33.1185198947787,764.896228108555,63.057820878235,9.18470799805117,399.007374001667,72.2198217664845,434.309061081149,0.43
141,Birch,Betula pendula,28.2599698371508,167.825913103297,104.470216743648,465.749752870761,262.352453432977,-94.5265403296798,49.1765198588488,6.21428510147089,83.9129565516487,99.4291813811287,321.14962892374,0.67
142,Larch,Larix decidua,21.2821180420574,451.68161096517,428.311919756234,979.309067176655,290.48670090735,161.19491005782,42.4873814480736,6.71383508808765,225.840805482585,79.3670614645816,453.696142486297,0.59
143,Yew,Taxus baccata,36.3579174388738,1672.66810429282,18.0993048707023,504.776552354451,228.648112900555,1444.01999139227,74.1166760395752,7.92988095496252,836.334052146412,38.842457793653,202.050387684721,0.64
144,Willow,Salix alba,32.4581725364985,1632.18552854378,354.610703391954,371.85196444625,93.0172247067094,1539.16830383707,66.4360889098621,11.0795520214066,816.092764271889,195.282132823486,728.012639435474,0.47
145,Walnut,Juglans regia,40.5986774768772,1884.58467801102,262.994216696825,151.191757945344,393.026071861386,1491.55860614963,70.9489324414108,6.92168388218462,942.292339005508,57.5535537325777,991.210064815823,0.61
146,Maple,Acer saccharum,26.2711020788418,1683.54336773045,474.030241030268,989.532264007721,115.047597177327,1568.49577055313,44.3088481080246,8.23272334422274,841.771683865227,190.008356051985,281.123209488578,0.71
147,Willow,Salix alba,33.838424966198,1525.0767074991,282.846568636596,84.2007846338674,118.489740602672,1406.58696689643,65.2010194709094,9.92858702472645,762.538353749551,100.192045462318,617.449432169087,0.47
148,Birch,Betula pendula,28.1711328175055,923.852534103207,470.925361537375,685.627674532589,205.85795018822,717.994583914988,48.0432031022234,6.34998054995691,461.926267051604,85.0016866833903,830.319947411772,0.67
149,Pine,Pinus sylvestris,36.7880960301918,1034.52496388927,179.035951881669,90.750501898583,369.514173530042,665.010790359229,85.0504773772474,12.3563720910517,517.262481944636,102.067305461969,201.104862184729,0.45
150,Redwood,Sequoia sempervirens,33.0033780987779,453.403362049721,197.357799471356,151.366428332403,362.229029871523,91.1743321781978,58.7331155897598,9.53722478500758,226.701681024861,17.6320534502156,166.343304538168,0.48
151,Fir,Abies alba,27.8285988744077,334.815868362784,284.116214509122,558.884017274249,241.308474615216,93.5073937475681,58.8109111825769,5.23279362693201,167.407934181392,96.0502491355874,771.982596407179,0.42
152,Magnolia,Magnolia grandiflora,30.2279817556973,830.08939831052,390.255025294609,490.80204901984,356.243415139616,473.845983170904,50.0447866008225,5.91174332545489,415.04469915526,46.3913482520729,76.827624544967,0.6
153,Redwood,Sequoia sempervirens,25.7444263696144,250.35725957714,143.65670979023,496.620158082806,114.260434545577,136.096825031564,46.4757043200839,6.26993444334446,125.17862978857,73.9233055943623,788.448394509032,0.48
154,Larch,Larix decidua,30.0666649680018,1414.43355607335,296.027663983405,881.337311305106,290.350342541933,1124.08321353141,49.7746992835652,9.41076822074902,707.216778036673,191.642890367657,189.876455289777,0.59
155,Larch,Larix decidua,20.1722390434816,150.154156354256,77.5861898739822,186.14123078296,383.842345550656,-233.6881891964,42.3948917753852,3.98216169196031,75.077078177128,139.981272399891,528.431947692297,0.59
156,Cypress,Cupressus sempervirens,21.7041691662978,431.930937129073,60.1271908241324,491.839670587797,151.768582426012,280.162354703061,42.3282336409649,5.45103184040541,215.965468564536,60.8505175402388,177.610709285364,0.47
157,Poplar,Populus tremula,22.7543313562055,371.592909377068,23.1002300139517,498.75841003377,396.293613426387,-24.700704049319,41.929268169177,8.95562958387228,185.796454688534,21.5720755397342,168.401569197886,0.42
158,Fir,Abies alba,24.2853091882397,870.663605630398,421.353591710795,646.433215914294,247.585998848081,623.077606782317,69.8190496712472,3.01129672864544,435.331802815199,12.5118998601101,598.057612893172,0.42
159,Locust,Robinia pseudoacacia,29.9159330889721,1934.00885588489,344.672042024322,182.913384016138,421.500757932663,1512.50809795223,53.1089868243021,8.21657777109063,967.004427942447,196.02419428993,715.95685830107,0.69
160,Hemlock,Tsuga canadensis,21.9631895252113,1160.08986898232,248.891390904319,84.6897039213218,455.20183108747,704.888037894852,48.9443092910178,4.97925640777062,580.044934491161,19.6035681827925,461.349650705233,0.45
161,Locust,Robinia pseudoacacia,25.5837381583025,1116.1703356076,103.081618843134,521.9983060495,192.222910486162,923.947425121441,53.041092025678,11.5517357401519,558.085167803802,158.519619156141,103.211852733511,0.69
162,Larch,Larix decidua,30.6866265575482,1312.26850056555,499.25127874827,183.030489273369,89.6921826153994,1222.57631795015,54.6279987564564,8.44482740630604,656.134250282776,146.909895150457,394.036490900908,0.59
163,Willow,Salix alba,32.4908057373832,1491.3416657364,162.736946707591,349.876854533795,75.1155928894877,1416.22607284691,61.7836423202482,8.66597497122188,745.6708328682,109.677468002774,421.959557174705,0.47
164,Hemlock,Tsuga canadensis,53.2653515521865,247.414279612713,199.391458705068,722.165538673289,402.517599873245,-155.103320260532,87.8344901181369,19.0261403262757,123.707139806356,132.909103843849,982.871445221826,0.45
165,Poplar,Populus tremula,22.3297881921748,815.668617188931,72.5289241131395,792.589537752792,467.339604720473,348.329012468457,50.0498042937884,5.10302353678725,407.834308594465,181.558337747119,110.545982676558,0.42
166,Yew,Taxus baccata,22.1459883235756,212.446042639203,279.745317338966,375.332031829748,210.291603468359,2.15443917084485,49.7867785654042,3.60542860374881,106.223021319602,49.1763607482426,825.579012290109,0.64
167,Larch,Larix decidua,27.5940183513367,274.524801713414,292.020344904158,463.656112551689,189.466803595424,85.0579981179908,48.454196241948,5.82999812045998,137.262400856707,46.3222678843886,996.747659856919,0.59
168,Cypress,Cupressus sempervirens,23.3248012767061,1162.052167207,85.6297622108832,246.231484040618,499.711764454842,662.340402752161,46.5979572589727,6.38316766613087,581.026083603501,99.5376641117036,750.116613018326,0.47
169,Ash,Fraxinus excelsior,28.3016322886476,378.861806006171,425.458146354649,424.103177827783,300.398417636752,78.4633883694187,48.6836801656904,8.0712428691843,189.430903003085,167.66892993357,159.39246568596,0.67
170,Cypress,Cupressus sempervirens,27.2054135069513,1136.6811678512,207.827869600151,299.618450866546,179.816185496747,956.864982354455,45.7752016167832,3.04041824394773,568.340583925601,48.7835505185649,753.09011884965,0.47
171,Willow,Salix alba,20.3793728414385,1386.49440736044,221.930500988383,768.897916283458,479.331903159618,907.162504200824,52.9162199016744,3.41450283878003,693.247203680221,77.0766804204322,108.129528572317,0.47
172,Fir,Abies alba,23.1547248234994,1108.44351514243,275.170463274699,604.79415046284,22.5730076804757,1085.87050746195,45.1074484345547,4.28127877905558,554.221757571213,113.076255333144,505.211806076113,0.42
173,Larch,Larix decidua,21.3356506151415,707.729757460766,169.005509905983,492.853221471887,99.6857904270291,608.043967033736,49.8649310167608,5.68619465569302,353.864878730383,120.874083386734,184.633356076665,0.59
174,Birch,Betula pendula,38.9090209844328,1194.99078528024,90.6905830372125,843.118809605949,363.602995462716,831.387789817527,72.6096610522817,14.7570951601172,597.495392640121,168.676792762708,352.450585376937,0.67
175,Willow,Salix alba,21.986857621188,513.085127458908,258.533074073493,581.575476215221,59.5644214004278,453.52070605848,53.6397936550094,8.92257318990994,256.542563729454,90.5276018334553,434.393756825011,0.47
176,Locust,Robinia pseudoacacia,31.0481111644398,1743.75255813356,141.784903865773,432.295898208395,307.16923866421,1436.58331946936,61.3211437181855,7.23788155961145,871.876279066782,79.2979963147081,781.774592143483,0.69
177,Spruce,Picea abies,21.7756125949305,1418.87116439175,227.480549640022,299.797084077727,60.6726232171059,1358.19854117464,44.0382045482545,3.44480653931464,709.435582195874,18.6028375965543,734.492581931408,0.43
178,Cherry,Prunus avium,29.4080282156007,1031.14329115488,67.9041177337058,792.213918163907,360.819522552192,670.323768602684,45.0206864571724,3.69209802209317,515.571645577438,46.014973258134,783.935233741067,0.72
179,Poplar,Populus tremula,29.2662595695883,1671.89626665786,140.398238713387,531.786105164792,92.2587574645877,1579.63750919327,42.9065340622598,3.54707848083263,835.94813332893,16.6708973562345,493.880604638252,0.42
180,Redwood,Sequoia sempervirens,24.7034735652521,109.055019053631,84.0094388648868,788.031929254066,262.826218493283,-153.771199439652,51.5598469678375,4.06836346274529,54.5275095268153,98.7422058242373,336.637590220198,0.48
181,Willow,Salix alba,28.3729856013116,625.247951154597,227.190069723874,952.564743778203,313.401178643107,311.84677251149,60.1060814170478,8.47957847622005,312.623975577299,188.827044286299,398.657075257506,0.47
182,Hemlock,Tsuga canadensis,28.1971768274458,548.714327043854,53.119704509154,128.691752557643,67.3955445736647,481.318782470189,59.383719197743,11.5471169096425,274.357163521927,134.298834588844,504.45509069832,0.45
183,Maple,Acer saccharum,21.3865289383234,1247.62112144381,192.179002517369,716.398730000947,465.327635593712,782.293485850096,50.7604454929113,4.47722101752336,623.810560721904,96.4369352580979,673.370604449883,0.71
184,Yew,Taxus baccata,30.022955316653,1881.05870415457,53.1617819680832,272.562627727166,29.873535707593,1851.18516844697,43.5655635779605,8.98771577854921,940.529352077283,50.9256087802351,241.293400188442,0.64
185,Larch,Larix decidua,22.7051984362408,292.387658334337,362.733526844531,697.165330126882,315.271164476871,-22.8835061425343,43.6276679261407,3.98720268476906,146.193829167169,15.2949738549069,774.167035741266,0.59
186,Larch,Larix decidua,24.606701407409,406.965040322393,96.3814650359564,560.99754315801,285.695446021855,121.269594300538,41.8963307059566,3.829807146829,203.482520161197,13.9788234373555,556.442512397189,0.59
187,Hemlock,Tsuga canadensis,23.5128946971601,400.929094711319,79.4335161475465,620.697571709752,418.714474178851,-17.785379467532,58.7359672558833,12.0079327098284,200.464547355659,89.0096384263597,462.895125790965,0.45
188,Fir,Abies alba,23.7833595686104,770.770392776467,477.344194219913,616.320677369367,186.863242536783,583.907150239684,55.2365438604602,3.65126019688433,385.385196388233,89.0163903567009,886.558983044233,0.42
189,Pine,Pinus sylvestris,29.8841412377307,105.596750741825,244.890207881108,920.274237229023,343.698551245034,-238.101800503209,66.6256490197063,4.26381919806077,52.7983753709123,84.8470835899934,417.521559342276,0.45
190,Fir,Abies alba,29.1390071892175,1919.68915332109,479.095222610049,146.991721994709,111.680648028851,1808.00850529224,48.0585177812743,3.20333068216231,959.844576660544,150.837824919727,410.376132687088,0.42
191,Hemlock,Tsuga canadensis,20.0659445606366,1852.09123354871,135.087502636015,430.624049378093,293.512576445937,1558.57865710277,41.3666068004618,6.30655168699081,926.045616774354,122.795491619036,648.969191545621,0.45
192,Oak,Quercus robur,26.1994037851914,796.573744295165,370.767712558154,725.13033739524,25.7791364938021,770.794607801363,46.1255167361305,3.22273508253225,398.286872147582,82.1352006378584,537.21320607001,0.7
193,Birch,Betula pendula,20.4187917116026,1118.27207366005,27.2081428091042,952.134718524758,67.3153285309672,1050.95674512908,48.2696051287104,6.17190339430475,559.136036830023,118.524506872054,189.134620409459,0.67
194,Pine,Pinus sylvestris,26.5147652575403,1272.85444384906,332.670176194515,439.572055370081,481.031439192593,791.823004656471,65.2382053934899,5.81629199087395,636.427221924532,103.315394707024,321.72957129078,0.45
195,Oak,Quercus robur,33.4960627647953,487.852619914338,120.510671534576,196.83260533493,385.05739249289,102.795227421448,55.3860005365425,10.449575780556,243.926309957169,180.472494564019,220.591295545455,0.7
196,Beech,Fagus sylvatica,35.7258903633065,481.251299893484,236.939733400941,391.805212339386,255.402565896511,225.848733996972,72.2596326639392,14.6688159723198,240.625649946742,134.274543025531,95.306580432225,0.67
197,Cypress,Cupressus sempervirens,27.6212896875815,1108.25909562409,251.992900837213,95.4677569563501,199.885894134641,908.373201489449,53.416181642353,4.07372328598299,554.129547812045,94.9785466166213,343.216208938975,0.47
198,Maple,Acer saccharum,31.4475848759246,1609.40010382328,273.506428743713,317.395501816645,268.16575422883,1341.23434959445,71.6231505237872,6.62580192253593,804.700051911641,53.0227726418525,199.097377900034,0.71
199,Birch,Betula pendula,21.0757873616658,1061.0954063246,160.709521758836,662.285417946987,182.220387011766,878.875019312836,63.6647895825173,5.07078230261862,530.547703162301,58.9541935245506,710.759791859891,0.67
200,Magnolia,Magnolia grandiflora,31.4872984339994,1592.4468077952,188.950473805889,243.257083720528,218.422408849001,1374.0243989462,60.7957617873986,8.39176869717426,796.223403897602,53.8398593757302,934.061862970702,0.6
201,Beech,Fagus sylvatica,44.0766971061403,1294.4876966998,317.630716084968,711.569547501858,276.172588467598,1018.3151082322,68.125857423949,14.1675671850596,647.243848349899,80.7683072262444,560.084212839138,0.67
202,Cherry,Prunus avium,31.1492557934394,964.365158835426,237.739862033632,62.0224855374545,65.2551854774356,899.10997335799,67.1596971632601,8.75236164887954,482.182579417713,177.792506373953,941.200362425297,0.72
203,Cedar,Cedrus libani,20.5587215934912,205.546683561988,133.427505530417,442.738499375992,358.767009936273,-153.220326374285,55.8306407100121,3.04205232933468,102.773341780994,188.730848301202,944.89495161688,0.56
204,Poplar,Populus tremula,25.4736140156894,1193.04583712947,69.7862285678275,694.060440396424,481.635863594711,711.409973534755,67.3519532443491,5.09479429091736,596.522918564733,133.546760112513,328.084798518103,0.42
205,Ash,Fraxinus excelsior,25.6671258225618,1071.49923038669,426.312104435638,286.40564364614,102.566500008106,968.932730378583,42.4638338996686,6.4560663125166,535.749615193345,99.9469551420771,810.949164326303,0.67
206,Pine,Pinus sylvestris,24.2676635465191,1044.71949262079,174.669671927113,262.214042770211,472.639069147408,572.080423473381,50.0142972239224,4.93208685808187,522.359746310394,188.69011194678,422.595818270929,0.45
207,Cedar,Cedrus libani,26.6637639140204,1563.14601271879,222.864073780365,192.396856995765,139.924946539104,1423.22106617969,51.1543944012703,7.76637499675477,781.573006359395,134.186530772131,531.436724355444,0.56
208,Fir,Abies alba,20.0818315914759,220.389530225657,130.704063652083,935.522713756654,265.689143687487,-45.2996134618297,44.1183264438856,12.303376207727,110.194765112828,145.044733141549,137.401569727808,0.42
